Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-30 00:00:00+08:00,18.200000762939453,18.790000915527344,18.09000015258789,18.5,16687685,0.0,0.0
2025-09-29 00:00:00+08:00,17.739999771118164,18.440000534057617,17.530000686645508,18.309999465942383,20615210,0.0,0.0
2025-09-26 00:00:00+08:00,17.299999237060547,18.030000686645508,17.299999237060547,17.84000015258789,17971680,0.0,0.0
2025-09-25 00:00:00+08:00,18.260000228881836,18.260000228881836,17.489999771118164,17.5,18330421,0.0,0.0
2025-09-24 00:00:00+08:00,17.8700008392334,18.049999237060547,17.450000762939453,17.899999618530273,16593623,0.0,0.0
2025-09-23 00:00:00+08:00,18.0,18.489999771118164,17.65999984741211,17.899999618530273,16852718,0.0,0.0
2025-09-22 00:00:00+08:00,17.90999984741211,18.280000686645508,17.3799991607666,18.229999542236328,23682501,0.0,0.0
2025-09-19 00:00:00+08:00,18.020000457763672,18.40999984741211,17.8799991607666,18.06999969482422,15858540,0.0,0.0
2025-09-18 00:00:00+08:00,17.760000228881836,18.299999237060547,17.6200008392334,17.93000030517578,26340894,0.0,0.0
2025-09-17 00:00:00+08:00,17.799999237060547,17.969999313354492,17.420000076293945,17.760000228881836,25682402,0.0,0.0
2025-09-16 00:00:00+08:00,18.100000381469727,18.440000534057617,17.729999542236328,17.84000015258789,32140763,0.0,0.0
2025-09-15 00:00:00+08:00,17.75,18.540000915527344,17.510000228881836,18.280000686645508,40184281,0.0,0.0
2025-09-12 00:00:00+08:00,17.18000030517578,18.0,17.049999237060547,17.719999313354492,47643131,0.0,0.0
2025-09-11 00:00:00+08:00,16.3799991607666,17.15999984741211,16.31999969482422,17.06999969482422,41580975,0.0,0.0
2025-09-10 00:00:00+08:00,16.399999618530273,16.59000015258789,16.18000030517578,16.389999389648438,18023191,0.0,0.0
2025-09-09 00:00:00+08:00,16.360000610351562,16.790000915527344,16.209999084472656,16.450000762939453,29854129,0.0,0.0
2025-09-08 00:00:00+08:00,15.970000267028809,16.610000610351562,15.899999618530273,16.40999984741211,36111603,0.0,0.0
2025-09-05 00:00:00+08:00,15.75,15.899999618530273,15.640000343322754,15.890000343322754,17061199,0.0,0.0
2025-09-04 00:00:00+08:00,15.649999618530273,15.890000343322754,15.40999984741211,15.779999732971191,20881698,0.0,0.0
2025-09-03 00:00:00+08:00,15.710000038146973,15.989999771118164,15.640000343322754,15.75,25725956,0.0,0.0
2025-09-02 00:00:00+08:00,16.280000686645508,16.309999465942383,15.479999542236328,15.619999885559082,31427947,0.0,0.0
2025-09-01 00:00:00+08:00,15.989999771118164,16.389999389648438,15.989999771118164,16.280000686645508,43711942,0.0,0.0
2025-08-29 00:00:00+08:00,15.800000190734863,16.06999969482422,15.699999809265137,15.739999771118164,20514374,0.0,0.0
2025-08-28 00:00:00+08:00,15.720000267028809,15.880000114440918,15.420000076293945,15.800000190734863,20587732,0.0,0.0
2025-08-27 00:00:00+08:00,16.09000015258789,16.3799991607666,15.720000267028809,15.729999542236328,28942398,0.0,0.0
2025-08-26 00:00:00+08:00,15.989999771118164,16.25,15.720000267028809,16.100000381469727,28112629,0.0,0.0
2025-08-25 00:00:00+08:00,15.619999885559082,16.25,15.5600004196167,15.989999771118164,46107499,0.0,0.0
2025-08-22 00:00:00+08:00,15.510000228881836,15.619999885559082,15.399999618530273,15.619999885559082,22251728,0.0,0.0
2025-08-21 00:00:00+08:00,15.760000228881836,15.770000457763672,15.5,15.529999732971191,21563421,0.0,0.0
2025-08-20 00:00:00+08:00,15.399999618530273,15.640000343322754,15.300000190734863,15.569999694824219,19978895,0.0,0.0
2025-08-19 00:00:00+08:00,15.430000305175781,15.800000190734863,15.359999656677246,15.479999542236328,33354838,0.0,0.0
2025-08-18 00:00:00+08:00,15.399999618530273,15.600000381469727,15.300000190734863,15.470000267028809,25018556,0.0,0.0
2025-08-15 00:00:00+08:00,15.050000190734863,15.369999885559082,15.039999961853027,15.34000015258789,26091586,0.0,0.0
2025-08-14 00:00:00+08:00,15.569999694824219,15.850000381469727,15.149999618530273,15.15999984741211,34460742,0.0,0.0
2025-08-13 00:00:00+08:00,15.600000381469727,15.670000076293945,15.489999771118164,15.59000015258789,24182098,0.0,0.0
2025-08-12 00:00:00+08:00,15.8100004196167,15.90999984741211,15.520000457763672,15.59000015258789,30531938,0.0,0.0
2025-08-11 00:00:00+08:00,16.209999084472656,16.219999313354492,15.859999656677246,15.949999809265137,43933239,0.0,0.0
2025-08-08 00:00:00+08:00,15.380000114440918,16.8799991607666,15.369999885559082,16.280000686645508,78057527,0.0,0.0
2025-08-07 00:00:00+08:00,15.800000190734863,15.819999694824219,15.380000114440918,15.4399995803833,35709693,0.0,0.0
2025-08-06 00:00:00+08:00,15.25,15.430000305175781,15.020000457763672,15.399999618530273,34152040,0.0,0.0
2025-08-05 00:00:00+08:00,15.199999809265137,15.449999809265137,15.199999809265137,15.279999732971191,24657906,0.0,0.0
2025-08-04 00:00:00+08:00,15.140000343322754,15.479999542236328,15.100000381469727,15.260000228881836,26340654,0.0,0.0
2025-08-01 00:00:00+08:00,15.390000343322754,15.5,15.279999732971191,15.319999694824219,28654650,0.0,0.0
2025-07-31 00:00:00+08:00,15.65999984741211,16.139999389648438,15.34000015258789,15.390000343322754,55025796,0.0,0.0
2025-07-30 00:00:00+08:00,16.049999237060547,16.5,15.8100004196167,15.869999885559082,64188555,0.0,0.0
2025-07-29 00:00:00+08:00,15.960000038146973,16.889999389648438,15.430000305175781,16.549999237060547,103954642,0.0,0.0
2025-07-28 00:00:00+08:00,16.110000610351562,16.270000457763672,15.739999771118164,15.949999809265137,75365436,0.0,0.0
2025-07-25 00:00:00+08:00,17.799999237060547,17.850000381469727,16.450000762939453,16.450000762939453,130725925,0.0,0.0
2025-07-24 00:00:00+08:00,16.56999969482422,18.8799991607666,16.170000076293945,18.280000686645508,193785814,0.0,0.0
2025-07-23 00:00:00+08:00,17.440000534057617,17.440000534057617,17.309999465942383,17.440000534057617,134073019,0.0,0.0
2025-07-22 00:00:00+08:00,15.850000381469727,15.850000381469727,15.850000381469727,15.850000381469727,5028697,0.0,0.0
2025-07-21 00:00:00+08:00,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,11200236,0.0,0.0
2025-07-18 00:00:00+08:00,13.199999809265137,13.279999732971191,13.020000457763672,13.100000381469727,10830940,0.0,0.0
2025-07-17 00:00:00+08:00,13.329999923706055,13.380000114440918,13.039999961853027,13.180000305175781,10340530,0.0,0.0
2025-07-16 00:00:00+08:00,13.300000190734863,13.5,13.15999984741211,13.319999694824219,12377657,0.0,0.0
2025-07-15 00:00:00+08:00,13.5,13.65999984741211,13.1899995803833,13.25,23049446,0.0,0.0
2025-07-14 00:00:00+08:00,13.0600004196167,13.140000343322754,12.920000076293945,13.029999732971191,7133150,0.0,0.0
2025-07-11 00:00:00+08:00,13.020000457763672,13.140000343322754,12.859999656677246,12.979999542236328,12299354,0.0,0.0
2025-07-10 00:00:00+08:00,12.819999694824219,13.180000305175781,12.819999694824219,13.020000457763672,11271758,0.0,0.0
2025-07-09 00:00:00+08:00,12.760000228881836,13.130000114440918,12.65999984741211,12.850000381469727,16998966,0.0,0.0
2025-07-08 00:00:00+08:00,12.6899995803833,12.829999923706055,12.550000190734863,12.670000076293945,9221066,0.0,0.0
2025-07-07 00:00:00+08:00,12.5,12.880000114440918,12.449999809265137,12.710000038146973,16693561,0.0,0.0
2025-07-04 00:00:00+08:00,12.710000038146973,12.819999694824219,12.479999542236328,12.510000228881836,14833383,0.0,0.0
2025-07-03 00:00:00+08:00,12.390000343322754,12.779999732971191,12.25,12.649999618530273,25416580,0.0,0.0
2025-07-02 00:00:00+08:00,11.770000457763672,12.449999809265137,11.770000457763672,12.4399995803833,26734366,0.0,0.0
2025-07-01 00:00:00+08:00,11.84000015258789,11.859999656677246,11.739999771118164,11.789999961853027,5293479,0.0,0.0
2025-06-30 00:00:00+08:00,11.949999809265137,11.970000267028809,11.729999542236328,11.84000015258789,5762141,0.0,0.0
2025-06-27 00:00:00+08:00,11.850000381469727,11.970000267028809,11.829999923706055,11.9399995803833,5431620,0.0,0.0
2025-06-26 00:00:00+08:00,11.8100004196167,11.90999984741211,11.75,11.850000381469727,6004631,0.0,0.0
2025-06-25 00:00:00+08:00,11.710000038146973,11.829999923706055,11.699999809265137,11.8100004196167,6926680,0.0,0.0
2025-06-24 00:00:00+08:00,11.529999732971191,11.729999542236328,11.510000228881836,11.729999542236328,7532931,0.0,0.0
2025-06-23 00:00:00+08:00,11.550000190734863,11.579999923706055,11.350000381469727,11.5,5302955,0.0,0.0
2025-06-20 00:00:00+08:00,11.59000015258789,11.619999885559082,11.5,11.520000457763672,5817307,0.46,0.0
2025-06-19 00:00:00+08:00,11.614216161461773,11.643059156967906,11.441156354620379,11.470000267028809,7678512,0.0,0.0
2025-06-18 00:00:00+08:00,11.652674131883582,11.719974762314266,11.556530505111512,11.604601860046387,4783414,0.0,0.0
2025-06-17 00:00:00+08:00,11.623830657030814,11.700745922043074,11.57575838717258,11.681516647338867,5377440,0.0,0.0
2025-06-16 00:00:00+08:00,11.681516546791324,11.69113118406067,11.546915292629578,11.585372924804688,9024408,0.0,0.0
2025-06-13 00:00:00+08:00,11.758432396403558,11.768047034151461,11.556530505111512,11.604601860046387,10489157,0.0,0.0
2025-06-12 00:00:00+08:00,11.969949246105953,11.969949246105953,11.710360458159286,11.739203453063965,10265951,0.0,0.0
2025-06-11 00:00:00+08:00,11.835348462778695,12.018021993645082,11.835348462778695,11.969949722290039,6419651,0.0,0.0
2025-06-10 00:00:00+08:00,12.046865131333119,12.046865131333119,11.873806236083537,11.912263870239258,6513563,0.0,0.0
2025-06-09 00:00:00+08:00,12.085322552869044,12.085322552869044,11.883419747878047,11.99879264831543,9808666,0.0,0.0
2025-06-06 00:00:00+08:00,11.844961945032612,12.191081558298041,11.748818321160666,12.085322380065918,9222024,0.0,0.0
2025-06-05 00:00:00+08:00,11.806504486558657,11.893034391153599,11.67190322776858,11.844962120056152,8396048,0.0,0.0
2025-06-04 00:00:00+08:00,11.681516915902113,11.93149199139014,11.67190319523127,11.87380599975586,7065330,0.0,0.0
2025-06-03 00:00:00+08:00,11.80650418220936,11.854576452067596,11.652673652184841,11.681516647338867,8156553,0.0,0.0
2025-05-30 00:00:00+08:00,11.83534836636557,11.92187735381699,11.806504453646125,11.87380599975586,4723102,0.0,0.0
2025-05-29 00:00:00+08:00,11.806504486558657,11.90264902875355,11.758432215461212,11.844962120056152,5415800,0.0,0.0
2025-05-28 00:00:00+08:00,11.9507210599703,11.979564055288895,11.796890529068083,11.806504249572754,6219735,0.0,0.0
2025-05-27 00:00:00+08:00,11.96995013403158,12.056480042066644,11.9122641399431,11.92187786102295,5123087,0.0,0.0
2025-05-26 00:00:00+08:00,11.93149246481337,12.075709283425981,11.893034829897143,11.950721740722656,5488952,0.0,0.0
2025-05-23 00:00:00+08:00,12.191082188174665,12.200695909226965,11.950721740722656,11.950721740722656,6602640,0.0,0.0
2025-05-22 00:00:00+08:00,12.296840443381887,12.30645508132747,12.09493763103635,12.104552268981934,5904668,0.0,0.0
2025-05-21 00:00:00+08:00,12.075709260954646,12.383370339711952,12.075709260954646,12.258382797241211,9674149,0.0,0.0
2025-05-20 00:00:00+08:00,12.05647999615636,12.20069589773074,12.05647999615636,12.104552268981934,7420180,0.0,0.0
2025-05-19 00:00:00+08:00,11.921877210891086,12.162237645924392,11.902648852877615,12.085322380065918,8263860,0.0,0.0
